component_number	matrix	partition_name	edges	nodes_in_component	component_density	BUSCO_ID	BUSCO_description	SwissProt_accession	SwissProt_description	GO_annotations	ribo_found
14	Philippe2009	Gene_0012	4	21	0.2	EOG091G07CE	chaperonin containing TCP1, subunit 6B (zeta 2)	Q92526.5	RecName: Full=T-complex protein 1 subunit zeta-2; Short=TCP-1-zeta-2; AltName: Full=CCT-zeta-2; AltName: Full=CCT-zeta-like; AltName: Full=TCP-1-zeta-like; AltName: Full=Testis-specific Tcp20; AltName: Full=Testis-specific protein TSA303	GO:0005832; GO:0005829; GO:0005524; GO:0008565; GO:0051082; GO:0051131; GO:0006457; GO:0007283; GO:1901998	False
14	Philippe2009	Gene_0009	3	21	0.2			O00782.1	RecName: Full=T-complex protein 1 subunit gamma; Short=TCP-1-gamma; AltName: Full=CCT-gamma; AltName: Full=Chaperonin subunit CCTV gamma	GO:0005737; GO:0005524; GO:0051082; GO:0006457	False
14	Philippe2009	Gene_0005	1	21	0.2			O94501.1	RecName: Full=T-complex protein 1 subunit alpha; Short=TCP-1-alpha; AltName: Full=CCT-alpha	GO:0005832; GO:0005856; GO:0005829; GO:0005634; GO:0005524; GO:0051082; GO:0006457	False
14	Simion2017	V2META10144-2-2-1-42-Calc_Hmm10-BMGE05	3	21	0.2			O04450.1	RecName: Full=T-complex protein 1 subunit epsilon; Short=TCP-1-epsilon; AltName: Full=CCT-epsilon; AltName: Full=Chaperonin CCT5	GO:0005832; GO:0005829; GO:0005886; GO:0009506; GO:0005524; GO:0051082; GO:0006457	False
14	Ryan2013_est	gene106	3	21	0.2			O04450.1	RecName: Full=T-complex protein 1 subunit epsilon; Short=TCP-1-epsilon; AltName: Full=CCT-epsilon; AltName: Full=Chaperonin CCT5	GO:0005832; GO:0005829; GO:0005886; GO:0009506; GO:0005524; GO:0051082; GO:0006457	False
14	Borowiec2015_Total1080	OG4.fasta.aln_gene564	3	21	0.2						
14	Philippe2009	Gene_0007	4	21	0.2			P47208.1	RecName: Full=T-complex protein 1 subunit delta; Short=TCP-1-delta; AltName: Full=CCT-delta	GO:0005832; GO:0005524; GO:0051082; GO:0040032; GO:0006457	False
15	Borowiec2015_Total1080	OG390.fasta.aln_gene446	5	6	0.9333333333333333						
15	Nosenko2013_ribo_14615	KOG0886	4	6	0.9333333333333333			O50003.1	RecName: Full=60S ribosomal protein L12	GO:0005840; GO:0019843; GO:0003735; GO:0006412	True
15	Chang2015	rpl12b	5	6	0.9333333333333333			P23358.1	RecName: Full=60S ribosomal protein L12	GO:0022625; GO:0015934; GO:0070180; GO:0019843; GO:0003735; GO:0045901; GO:0000027; GO:0006412	True
15	Nosenko2013_ribo_11057	KOG0886	4	6	0.9333333333333333			O50003.1	RecName: Full=60S ribosomal protein L12	GO:0005840; GO:0019843; GO:0003735; GO:0006412	True
15	Dunn2008	Tribe213	5	6	0.9333333333333333			O50003.1	RecName: Full=60S ribosomal protein L12	GO:0005840; GO:0019843; GO:0003735; GO:0006412	True
15	Philippe2009	Gene_0053	5	6	0.9333333333333333			O50003.1	RecName: Full=60S ribosomal protein L12	GO:0005840; GO:0019843; GO:0003735; GO:0006412	True
16	Nosenko2013_ribo_11057	KOG1696	5	7	0.9523809523809523			O02639.1	RecName: Full=60S ribosomal protein L19	GO:0022625; GO:0003723; GO:0003735; GO:0008340; GO:0006412	True
16	Ryan2013_est	gene6	6	7	0.9523809523809523	EOG091G0MKY	Ribosomal protein L19/L19e domain	P36241.2	RecName: Full=60S ribosomal protein L19	GO:0022625; GO:0022626; GO:0003723; GO:0003735; GO:0002181	True
16	Dunn2008	Tribe174	6	7	0.9523809523809523	EOG091G0MKY	Ribosomal protein L19/L19e domain	P36241.2	RecName: Full=60S ribosomal protein L19	GO:0022625; GO:0022626; GO:0003723; GO:0003735; GO:0002181	True
16	Nosenko2013_ribo_14615	KOG1696	5	7	0.9523809523809523	EOG091G0MKY	Ribosomal protein L19/L19e domain	O02639.1	RecName: Full=60S ribosomal protein L19	GO:0022625; GO:0003723; GO:0003735; GO:0008340; GO:0006412	True
16	Chang2015	rpl19a	6	7	0.9523809523809523	EOG091G0MKY	Ribosomal protein L19/L19e domain	O02639.1	RecName: Full=60S ribosomal protein L19	GO:0022625; GO:0003723; GO:0003735; GO:0008340; GO:0006412	True
16	Philippe2009	Gene_0060	6	7	0.9523809523809523	EOG091G0MKY	Ribosomal protein L19/L19e domain	O02639.1	RecName: Full=60S ribosomal protein L19	GO:0022625; GO:0003723; GO:0003735; GO:0008340; GO:0006412	True
16	Whelan2017_full	Subset3_04	6	7	0.9523809523809523			O02639.1	RecName: Full=60S ribosomal protein L19	GO:0022625; GO:0003723; GO:0003735; GO:0008340; GO:0006412	True
17	Borowiec2015_Best108	OG30.fasta.aln_gene38	4	6	0.6666666666666666			P32235.2	RecName: Full=GTP-binding protein 1	GO:0051286; GO:0005737; GO:0005525; GO:0002181	False
17	Borowiec2015_Total1080	OG30.fasta.aln_gene361	4	6	0.6666666666666666						
17	Ryan2013_est	gene339	4	6	0.6666666666666666			P32233.1	RecName: Full=Developmentally-regulated GTP-binding protein 1; Short=DRG-1; AltName: Full=Neural precursor cell expressed developmentally down-regulated protein 3; Short=NEDD-3	GO:0005737; GO:0005829; GO:0016604; GO:0005844; GO:0005525; GO:0016787; GO:0042802; GO:0046872; GO:0002181	False
17	Simion2017	V2META11247-2-42-Calc_Hmm10-BMGE05	4	6	0.6666666666666666			P32233.1	RecName: Full=Developmentally-regulated GTP-binding protein 1; Short=DRG-1; AltName: Full=Neural precursor cell expressed developmentally down-regulated protein 3; Short=NEDD-3	GO:0005737; GO:0005829; GO:0016604; GO:0005844; GO:0005525; GO:0016787; GO:0042802; GO:0046872; GO:0002181	False
17	Whelan2017_full	Subset3_05	2	6	0.6666666666666666			P32233.1	RecName: Full=Developmentally-regulated GTP-binding protein 1; Short=DRG-1; AltName: Full=Neural precursor cell expressed developmentally down-regulated protein 3; Short=NEDD-3	GO:0005737; GO:0005829; GO:0016604; GO:0005844; GO:0005525; GO:0016787; GO:0042802; GO:0046872; GO:0002181	False
17	Whelan2017_full	Subset11_05	2	6	0.6666666666666666			P34280.2	RecName: Full=Uncharacterized GTP-binding protein C02F5.3	GO:0005737; GO:0005525; GO:0002181	False
18	Nosenko2013_nonribo_9187	KOG1370	1	2	1.0			A0A087WNH6.2	RecName: Full=Adenosylhomocysteinase; AltName: Full=BeSAHase; AltName: Full=S-adenosyl-L-homocysteine hydrolase; Short=SAHase	GO:0005737; GO:0004013; GO:0051287; GO:0006730; GO:0019510	False
18	Philippe2009	Gene_0118	1	2	1.0			A0M5W6.1	RecName: Full=Adenosylhomocysteinase; AltName: Full=S-adenosyl-L-homocysteine hydrolase; Short=AdoHcyase	GO:0005737; GO:0004013; GO:0051287; GO:0006730; GO:0019510	False
19	Nosenko2013_ribo_14615	KOG0898	6	8	0.9642857142857143	EOG091G0ZRG	Ribosomal protein S19, superfamily	O65059.1	RecName: Full=40S ribosomal protein S15	GO:0015935; GO:0003723; GO:0003735; GO:0006412	True
19	Ryan2013_est	gene14	7	8	0.9642857142857143	EOG091G0ZRG	Ribosomal protein S19, superfamily	O65059.1	RecName: Full=40S ribosomal protein S15	GO:0015935; GO:0003723; GO:0003735; GO:0006412	True
19	Chang2015	rps15	7	8	0.9642857142857143	EOG091G0ZRG	Ribosomal protein S19, superfamily	O65059.1	RecName: Full=40S ribosomal protein S15	GO:0015935; GO:0003723; GO:0003735; GO:0006412	True
19	Nosenko2013_ribo_11057	KOG0898	6	8	0.9642857142857143	EOG091G0ZRG	Ribosomal protein S19, superfamily	O65059.1	RecName: Full=40S ribosomal protein S15	GO:0015935; GO:0003723; GO:0003735; GO:0006412	True
19	Whelan2017_full	Subset3_03	7	8	0.9642857142857143	EOG091G0ZRG	Ribosomal protein S19, superfamily	O65059.1	RecName: Full=40S ribosomal protein S15	GO:0015935; GO:0003723; GO:0003735; GO:0006412	True
19	Dunn2008	Tribe199	7	8	0.9642857142857143	EOG091G0ZRG	Ribosomal protein S19, superfamily	O65059.1	RecName: Full=40S ribosomal protein S15	GO:0015935; GO:0003723; GO:0003735; GO:0006412	True
19	Borowiec2015_Total1080	OG731.fasta.aln_gene804	7	8	0.9642857142857143	EOG091G0ZRG	Ribosomal protein S19, superfamily				
19	Philippe2009	Gene_0095	7	8	0.9642857142857143	EOG091G0ZRG	Ribosomal protein S19, superfamily	O65059.1	RecName: Full=40S ribosomal protein S15	GO:0015935; GO:0003723; GO:0003735; GO:0006412	True
20	Borowiec2015_Total1080	OG1130.fasta.aln_gene122	2	3	1.0						
20	Borowiec2015_Best108	OG1130.fasta.aln_gene8	2	3	1.0			A2VD83.1	RecName: Full=Mannose-1-phosphate guanyltransferase beta-B; AltName: Full=GDP-mannose pyrophosphorylase B-B; AltName: Full=GTP-mannose-1-phosphate guanylyltransferase beta-B	GO:0005525; GO:0004475; GO:0009298	False
20	Simion2017	V2META11066-1-42-Calc_Hmm10-BMGE05	2	3	1.0			A2VD83.1	RecName: Full=Mannose-1-phosphate guanyltransferase beta-B; AltName: Full=GDP-mannose pyrophosphorylase B-B; AltName: Full=GTP-mannose-1-phosphate guanylyltransferase beta-B	GO:0005525; GO:0004475; GO:0009298	False
21	Ryan2013_est	gene104	3	4	1.0			Q5RJU0.1	RecName: Full=Vacuolar-sorting protein SNF8; AltName: Full=ESCRT-II complex subunit VPS22	GO:0000814; GO:0043328	False
21	Hejnol2009	Tribe2987_0	3	4	1.0	EOG091G0GWO	SNF8, ESCRT-II complex subunit	Q5RJU0.1	RecName: Full=Vacuolar-sorting protein SNF8; AltName: Full=ESCRT-II complex subunit VPS22	GO:0000814; GO:0043328	False
21	Simion2017	V2META13293-42-Calc_Hmm10-BMGE05	3	4	1.0			Q5RJU0.1	RecName: Full=Vacuolar-sorting protein SNF8; AltName: Full=ESCRT-II complex subunit VPS22	GO:0000814; GO:0043328	False
21	Whelan2017_full	Subset23_03	3	4	1.0	EOG091G0GWO	SNF8, ESCRT-II complex subunit	Q9LIJ4.1	PUTATIVE PSEUDOGENE: RecName: Full=Putative vacuolar protein sorting-associated protein 22 homolog 2	GO:0000814; GO:0071985	False
22	Simion2017	V2META13465-42-Calc_Hmm10-BMGE05	2	3	1.0	EOG091G059G	splicing factor 3a, subunit 3, 60kDa	Q12874.1	RecName: Full=Splicing factor 3A subunit 3; AltName: Full=SF3a60; AltName: Full=Spliceosome-associated protein 61; Short=SAP 61	GO:0071013; GO:0016607; GO:0005654; GO:0005634; GO:0005681; GO:0005686; GO:0071005; GO:0003723; GO:0008270; GO:0000389; GO:0006397; GO:0000398; GO:0008380; GO:0000375; GO:1903241	False
22	Ryan2013_est	gene268	2	3	1.0			Q12874.1	RecName: Full=Splicing factor 3A subunit 3; AltName: Full=SF3a60; AltName: Full=Spliceosome-associated protein 61; Short=SAP 61	GO:0071013; GO:0016607; GO:0005654; GO:0005634; GO:0005681; GO:0005686; GO:0071005; GO:0003723; GO:0008270; GO:0000389; GO:0006397; GO:0000398; GO:0008380; GO:0000375; GO:1903241	False
22	Whelan2017_full	Subset29_06	2	3	1.0	EOG091G059G	splicing factor 3a, subunit 3, 60kDa	Q9D554.2	RecName: Full=Splicing factor 3A subunit 3; AltName: Full=SF3a60; AltName: Full=Spliceosome-associated protein 61; Short=SAP 61	GO:0071013; GO:0005654; GO:0005634; GO:0005681; GO:0005686; GO:0071005; GO:0003723; GO:0008270; GO:0006397; GO:0000398; GO:1903241	False
23	Nosenko2013_ribo_14615	KOG3424	4	6	0.9333333333333333	EOG091G0WLL	Ribosomal protein S24e	O42387.1	RecName: Full=40S ribosomal protein S24	GO:0005840; GO:0003735; GO:0006412	True
23	Ryan2013_est	gene365	5	6	0.9333333333333333	EOG091G0WLL	Ribosomal protein S24e	O13784.3	RecName: Full=40S ribosomal protein S24-A	GO:0005829; GO:0022627; GO:0003735; GO:0002182; GO:0006364	True
23	Nosenko2013_ribo_11057	KOG3424	4	6	0.9333333333333333	EOG091G0WLL	Ribosomal protein S24e	O42387.1	RecName: Full=40S ribosomal protein S24	GO:0005840; GO:0003735; GO:0006412	True
23	Dunn2008	Tribe243	5	6	0.9333333333333333	EOG091G0WLL	Ribosomal protein S24e	O42387.1	RecName: Full=40S ribosomal protein S24	GO:0005840; GO:0003735; GO:0006412	True
23	Chang2015	rps24	5	6	0.9333333333333333	EOG091G0WLL	Ribosomal protein S24e	O59865.3	RecName: Full=40S ribosomal protein S24-B	GO:0005829; GO:0022627; GO:0005730; GO:0003735; GO:0002182; GO:0006364	True
23	Philippe2009	Gene_0104	5	6	0.9333333333333333	EOG091G0WLL	Ribosomal protein S24e	O13784.3	RecName: Full=40S ribosomal protein S24-A	GO:0005829; GO:0022627; GO:0003735; GO:0002182; GO:0006364	True
24	Whelan2015_D1	Gene_0563	1	4	0.5			O88763.1	RecName: Full=Phosphatidylinositol 3-kinase catalytic subunit type 3; Short=PI3-kinase type 3; Short=PI3K type 3; Short=PtdIns-3-kinase type 3; AltName: Full=Phosphoinositide-3-kinase class 3	GO:0044754; GO:0005930; GO:0005737; GO:0005829; GO:0005768; GO:0005770; GO:0016020; GO:0030496; GO:0005777; GO:0045335; GO:0000407; GO:0035032; GO:0034271; GO:0034272; GO:0016303; GO:0005524; GO:0035004; GO:0004672; GO:0000045; GO:0030242; GO:0007049; GO:0051301; GO:0042149; GO:0045022; GO:0006897; GO:0007032; GO:0016236; GO:0046854; GO:0036092; GO:0048015; GO:0006497; GO:0034497; GO:0006468; GO:0016485; GO:0032465; GO:0050708; GO:0043201	False
24	Whelan2017_full	Subset2_16	3	4	0.5	EOG091G036A	Phosphatidylinositol Kinase	Q6AZN6.1	RecName: Full=Phosphatidylinositol 3-kinase catalytic subunit type 3; Short=PI3-kinase type 3; Short=PI3K type 3; Short=PtdIns-3-kinase type 3; AltName: Full=Phosphoinositide-3-kinase class 3	GO:0030496; GO:0016303; GO:0005524; GO:0006914; GO:0007049; GO:0051301; GO:0048015; GO:0032465	False
24	Whelan2015_D20	Gene_0563	1	4	0.5			O88763.1	RecName: Full=Phosphatidylinositol 3-kinase catalytic subunit type 3; Short=PI3-kinase type 3; Short=PI3K type 3; Short=PtdIns-3-kinase type 3; AltName: Full=Phosphoinositide-3-kinase class 3	GO:0044754; GO:0005930; GO:0005737; GO:0005829; GO:0005768; GO:0005770; GO:0016020; GO:0030496; GO:0005777; GO:0045335; GO:0000407; GO:0035032; GO:0034271; GO:0034272; GO:0016303; GO:0005524; GO:0035004; GO:0004672; GO:0000045; GO:0030242; GO:0007049; GO:0051301; GO:0042149; GO:0045022; GO:0006897; GO:0007032; GO:0016236; GO:0046854; GO:0036092; GO:0048015; GO:0006497; GO:0034497; GO:0006468; GO:0016485; GO:0032465; GO:0050708; GO:0043201	False
24	Whelan2015_D10	Gene_0563	1	4	0.5			O88763.1	RecName: Full=Phosphatidylinositol 3-kinase catalytic subunit type 3; Short=PI3-kinase type 3; Short=PI3K type 3; Short=PtdIns-3-kinase type 3; AltName: Full=Phosphoinositide-3-kinase class 3	GO:0044754; GO:0005930; GO:0005737; GO:0005829; GO:0005768; GO:0005770; GO:0016020; GO:0030496; GO:0005777; GO:0045335; GO:0000407; GO:0035032; GO:0034271; GO:0034272; GO:0016303; GO:0005524; GO:0035004; GO:0004672; GO:0000045; GO:0030242; GO:0007049; GO:0051301; GO:0042149; GO:0045022; GO:0006897; GO:0007032; GO:0016236; GO:0046854; GO:0036092; GO:0048015; GO:0006497; GO:0034497; GO:0006468; GO:0016485; GO:0032465; GO:0050708; GO:0043201	False
25	Ryan2013_est	gene247	3	5	0.7			A4IHP4.1	RecName: Full=Cullin-3; Short=CUL-3	GO:0031463; GO:0031461; GO:0000139; GO:0005634; GO:0005827; GO:0019005; GO:0031625; GO:0016477; GO:0048208; GO:0040016; GO:0006888; GO:0007229; GO:0007080; GO:0035024; GO:0045842; GO:0043161; GO:0006513; GO:0016567; GO:0031146; GO:0017145; GO:0043149; GO:0006511	False
25	Hejnol2009	Tribe4799_0	2	5	0.7			Q86Y37.1	RecName: Full=CDK2-associated and cullin domain-containing protein 1; AltName: Full=Cdk-associated cullin1	GO:0019901; GO:0031625; GO:0000082; GO:0008284; GO:0045860; GO:0006511	False
25	Whelan2017_full	Subset2_04	3	5	0.7			A4IHP4.1	RecName: Full=Cullin-3; Short=CUL-3	GO:0031463; GO:0031461; GO:0000139; GO:0005634; GO:0005827; GO:0019005; GO:0031625; GO:0016477; GO:0048208; GO:0040016; GO:0006888; GO:0007229; GO:0007080; GO:0035024; GO:0045842; GO:0043161; GO:0006513; GO:0016567; GO:0031146; GO:0017145; GO:0043149; GO:0006511	False
25	Whelan2015_D1	Gene_0101	3	5	0.7			Q13618.2	RecName: Full=Cullin-3; Short=CUL-3	GO:0031463; GO:0031461; GO:0005737; GO:0005829; GO:0070062; GO:0000139; GO:0016020; GO:0005654; GO:0005827; GO:0019005; GO:0036126; GO:0030332; GO:0005112; GO:0031208; GO:0046982; GO:0042803; GO:0031625; GO:0031145; GO:0007050; GO:0016477; GO:0030030; GO:0048208; GO:0040016; GO:0006888; GO:0044346; GO:0000082; GO:0007369; GO:0007229; GO:0097193; GO:0072576; GO:0000165; GO:0007080; GO:0090090; GO:0035024; GO:0000122; GO:0071630; GO:0008284; GO:0032467; GO:0045842; GO:0031398; GO:0043687; GO:0043161; GO:0031648; GO:0006513; GO:0000209; GO:0016567; GO:0031146; GO:0017145; GO:0043149; GO:0001831; GO:0006511; GO:0016055	False
25	Whelan2015_D10	Gene_0101	3	5	0.7			Q13618.2	RecName: Full=Cullin-3; Short=CUL-3	GO:0031463; GO:0031461; GO:0005737; GO:0005829; GO:0070062; GO:0000139; GO:0016020; GO:0005654; GO:0005827; GO:0019005; GO:0036126; GO:0030332; GO:0005112; GO:0031208; GO:0046982; GO:0042803; GO:0031625; GO:0031145; GO:0007050; GO:0016477; GO:0030030; GO:0048208; GO:0040016; GO:0006888; GO:0044346; GO:0000082; GO:0007369; GO:0007229; GO:0097193; GO:0072576; GO:0000165; GO:0007080; GO:0090090; GO:0035024; GO:0000122; GO:0071630; GO:0008284; GO:0032467; GO:0045842; GO:0031398; GO:0043687; GO:0043161; GO:0031648; GO:0006513; GO:0000209; GO:0016567; GO:0031146; GO:0017145; GO:0043149; GO:0001831; GO:0006511; GO:0016055	False
26	Borowiec2015_Total1080	OG299.fasta.aln_gene349	2	3	1.0	EOG091G0IGG	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit				
26	Whelan2017_full	Subset29_07	2	3	1.0	EOG091G0IGG	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit	A5GFZ5.1	RecName: Full=Dolichol-phosphate mannosyltransferase subunit 1; AltName: Full=Dolichol-phosphate mannose synthase subunit 1; Short=DPM synthase subunit 1; AltName: Full=Dolichyl-phosphate beta-D-mannosyltransferase subunit 1; AltName: Full=Mannose-P-dolichol synthase subunit 1; Short=MPD synthase subunit 1	GO:0005789; GO:0004582; GO:0004169; GO:0019348; GO:0006506; GO:0035268; GO:0035269	False
26	Hejnol2009	Tribe2262_0	2	3	1.0	EOG091G0IGG	dolichyl-phosphate mannosyltransferase polypeptide 1, catalytic subunit	A5GFZ5.1	RecName: Full=Dolichol-phosphate mannosyltransferase subunit 1; AltName: Full=Dolichol-phosphate mannose synthase subunit 1; Short=DPM synthase subunit 1; AltName: Full=Dolichyl-phosphate beta-D-mannosyltransferase subunit 1; AltName: Full=Mannose-P-dolichol synthase subunit 1; Short=MPD synthase subunit 1	GO:0005789; GO:0004582; GO:0004169; GO:0019348; GO:0006506; GO:0035268; GO:0035269	False
27	Ryan2013_est	gene86	3	4	1.0			Q7SXW4.1	RecName: Full=ER membrane protein complex subunit 3; AltName: Full=Protein pob; AltName: Full=Transmembrane protein 111	GO:0072546; GO:0005794; GO:0016021; GO:0030140; GO:0045494; GO:0034975; GO:0060041	False
27	Whelan2017_full	Subset23_04	3	4	1.0			Q3ZCB8.3	RecName: Full=ER membrane protein complex subunit 3; AltName: Full=Transmembrane protein 111	GO:0072546; GO:0016021; GO:0034975	False
27	Dunn2008	Tribe1118	3	4	1.0			Q3ZCB8.3	RecName: Full=ER membrane protein complex subunit 3; AltName: Full=Transmembrane protein 111	GO:0072546; GO:0016021; GO:0034975	False
27	Hejnol2009	Tribe1563_0	3	4	1.0			Q7SXW4.1	RecName: Full=ER membrane protein complex subunit 3; AltName: Full=Protein pob; AltName: Full=Transmembrane protein 111	GO:0072546; GO:0005794; GO:0016021; GO:0030140; GO:0045494; GO:0034975; GO:0060041	False
28	Simion2017	V2META13674-42-Calc_Hmm10-BMGE05	6	23	0.21739130434782608			O70435.3	RecName: Full=Proteasome subunit alpha type-3; AltName: Full=Macropain subunit C8; AltName: Full=Multicatalytic endopeptidase complex subunit C8; AltName: Full=Proteasome component C8; AltName: Full=Proteasome subunit K	GO:0005737; GO:0005829; GO:0005654; GO:0005634; GO:0000502; GO:0005839; GO:0019773; GO:0045202; GO:0004175; GO:0004298; GO:0031625; GO:0010498; GO:0010499; GO:0043161; GO:0052548	False
28	Whelan2017_full	Subset2_12	6	23	0.21739130434782608			O70435.3	RecName: Full=Proteasome subunit alpha type-3; AltName: Full=Macropain subunit C8; AltName: Full=Multicatalytic endopeptidase complex subunit C8; AltName: Full=Proteasome component C8; AltName: Full=Proteasome subunit K	GO:0005737; GO:0005829; GO:0005654; GO:0005634; GO:0000502; GO:0005839; GO:0019773; GO:0045202; GO:0004175; GO:0004298; GO:0031625; GO:0010498; GO:0010499; GO:0043161; GO:0052548	False
28	Nosenko2013_nonribo_9187	KOG1373	1	23	0.21739130434782608			P38377.3	RecName: Full=Protein transport protein Sec61 subunit alpha isoform 1; Short=Sec61 alpha-1	GO:0005783; GO:0005789; GO:0030176; GO:0005784; GO:0008320; GO:0005048; GO:0006620; GO:0039019; GO:0045047; GO:0006616	False
28	Ryan2013_est	gene395	2	23	0.21739130434782608			O13268.1	RecName: Full=Proteasome subunit alpha type-7; AltName: Full=GPRO-28	GO:0005737; GO:0005634; GO:0098794; GO:0005839; GO:0019773; GO:0004175; GO:0004298; GO:0010498; GO:0010499; GO:0043161	False
28	Borowiec2015_Total1080	OG78.fasta.aln_gene866	5	23	0.21739130434782608						
28	Borowiec2015_Total1080	OG79.fasta.aln_gene876	6	23	0.21739130434782608						
28	Borowiec2015_Best108	OG79.fasta.aln_gene94	6	23	0.21739130434782608			O70435.3	RecName: Full=Proteasome subunit alpha type-3; AltName: Full=Macropain subunit C8; AltName: Full=Multicatalytic endopeptidase complex subunit C8; AltName: Full=Proteasome component C8; AltName: Full=Proteasome subunit K	GO:0005737; GO:0005829; GO:0005654; GO:0005634; GO:0000502; GO:0005839; GO:0019773; GO:0045202; GO:0004175; GO:0004298; GO:0031625; GO:0010498; GO:0010499; GO:0043161; GO:0052548	False
28	Whelan2017_full	Subset32_04	6	23	0.21739130434782608			O81149.1	RecName: Full=Proteasome subunit alpha type-5-A; AltName: Full=20S proteasome alpha subunit E-1	GO:0005737; GO:0005829; GO:0022626; GO:0005634; GO:0005886; GO:0042788; GO:0000502; GO:0005839; GO:0019773; GO:0005774; GO:0004175; GO:0004540; GO:0003735; GO:0004298; GO:0010498; GO:0010499; GO:0043161; GO:0046686	True
