mscript1	dataset1	part1	mscript2	dataset2	part2	count
Borowiec2015	Best108	OG561.fasta.aln_gene71	Borowiec2015	Total1080	OG561.fasta.aln_gene623	34
Borowiec2015	Best108	OG561.fasta.aln_gene71	Hejnol2009	Hejnol2009	Tribe1731_0	8
Borowiec2015	Best108	OG561.fasta.aln_gene71	Ryan2013	est.opisthokonta	gene47	14
Borowiec2015	Best108	OG561.fasta.aln_gene71	Ryan2013	genome.opisthokonta	gene194	11
Borowiec2015	Best108	OG561.fasta.aln_gene71	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META14419-42-Calc_Hmm10-BMGE05	10
Borowiec2015	Best108	OG561.fasta.aln_gene71	Whelan2017	Metazoa_Choano_RCFV_strict	Subset18_01	11
Borowiec2015	Best108	OG561.fasta.aln_gene71	Whelan2017	Metazoa_full	Subset20_06	13
Borowiec2015	Best108	OG567.fasta.aln_gene72	Borowiec2015	Best108	OG567.fasta.aln_gene72	34
Borowiec2015	Best108	OG567.fasta.aln_gene72	Borowiec2015	Total1080	OG567.fasta.aln_gene629	34
Borowiec2015	Best108	OG567.fasta.aln_gene72	Hejnol2009	Hejnol2009	Tribe1932_0	1
Borowiec2015	Best108	OG573.fasta.aln_gene73	Borowiec2015	Best108	OG573.fasta.aln_gene73	37
Borowiec2015	Best108	OG573.fasta.aln_gene73	Borowiec2015	Total1080	OG573.fasta.aln_gene636	37
Borowiec2015	Best108	OG581.fasta.aln_gene74	Borowiec2015	Best108	OG581.fasta.aln_gene74	30
Borowiec2015	Best108	OG581.fasta.aln_gene74	Borowiec2015	Total1080	OG581.fasta.aln_gene645	30
Borowiec2015	Best108	OG581.fasta.aln_gene74	Hejnol2009	Hejnol2009	Tribe2976_0	1
Borowiec2015	Best108	OG581.fasta.aln_gene74	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META14041-42-Calc_Hmm10-BMGE05	1
Borowiec2015	Best108	OG594.fasta.aln_gene75	Borowiec2015	Best108	OG594.fasta.aln_gene75	33
Borowiec2015	Best108	OG594.fasta.aln_gene75	Borowiec2015	Total1080	OG594.fasta.aln_gene659	33
Borowiec2015	Best108	OG594.fasta.aln_gene75	Chang2015	Chang2015	rpl24	13
Borowiec2015	Best108	OG594.fasta.aln_gene75	Nosenko2013	ribosomal_11057_smatrix	KOG1723	3
Borowiec2015	Best108	OG594.fasta.aln_gene75	Nosenko2013	ribosomal_14615_smatrix	KOG1723	12
Borowiec2015	Best108	OG594.fasta.aln_gene75	Philippe2009	Philippe2009	rpl15a	8
Borowiec2015	Best108	OG594.fasta.aln_gene75	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META14926-42-Calc_Hmm10-BMGE05	12
Borowiec2015	Best108	OG594.fasta.aln_gene75	Whelan2017	Metazoa_full	Subset2_03	1
Borowiec2015	Best108	OG596.fasta.aln_gene76	Borowiec2015	Best108	OG596.fasta.aln_gene76	33
Borowiec2015	Best108	OG596.fasta.aln_gene76	Borowiec2015	Total1080	OG596.fasta.aln_gene661	33
Borowiec2015	Best108	OG596.fasta.aln_gene76	Chang2015	Chang2015	psmb_01	1
Borowiec2015	Best108	OG596.fasta.aln_gene76	Ryan2013	est.opisthokonta	gene398	14
Borowiec2015	Best108	OG6.fasta.aln_gene88	Borowiec2015	Best108	OG6.fasta.aln_gene88	28
Borowiec2015	Best108	OG6.fasta.aln_gene88	Borowiec2015	Total1080	OG6.fasta.aln_gene771	28
Borowiec2015	Best108	OG6.fasta.aln_gene88	Chang2015	Chang2015	cct_01	1
Borowiec2015	Best108	OG6.fasta.aln_gene88	Philippe2009	Philippe2009	cct-Z	1
Borowiec2015	Best108	OG619.fasta.aln_gene78	Borowiec2015	Best108	OG619.fasta.aln_gene78	22
Borowiec2015	Best108	OG619.fasta.aln_gene78	Borowiec2015	Total1080	OG619.fasta.aln_gene685	22
Borowiec2015	Best108	OG624.fasta.aln_gene79	Borowiec2015	Best108	OG624.fasta.aln_gene79	32
Borowiec2015	Best108	OG624.fasta.aln_gene79	Borowiec2015	Total1080	OG624.fasta.aln_gene689	32
Borowiec2015	Best108	OG633.fasta.aln_gene80	Borowiec2015	Best108	OG633.fasta.aln_gene80	33
Borowiec2015	Best108	OG633.fasta.aln_gene80	Borowiec2015	Total1080	OG633.fasta.aln_gene698	33
Borowiec2015	Best108	OG633.fasta.aln_gene80	Chang2015	Chang2015	rpl14a	13
Borowiec2015	Best108	OG633.fasta.aln_gene80	Dunn2008	Dunn2008	Tribe325	6
Borowiec2015	Best108	OG633.fasta.aln_gene80	Philippe2009	Philippe2009	psmb-M	2
Borowiec2015	Best108	OG633.fasta.aln_gene80	Ryan2013	est.opisthokonta	gene161	12
Borowiec2015	Best108	OG642.fasta.aln_gene81	Borowiec2015	Best108	OG642.fasta.aln_gene81	23
Borowiec2015	Best108	OG642.fasta.aln_gene81	Borowiec2015	Total1080	OG642.fasta.aln_gene707	23
Borowiec2015	Best108	OG649.fasta.aln_gene82	Borowiec2015	Best108	OG649.fasta.aln_gene82	34
Borowiec2015	Best108	OG649.fasta.aln_gene82	Borowiec2015	Total1080	OG649.fasta.aln_gene714	34
Borowiec2015	Best108	OG649.fasta.aln_gene82	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META11271-1-42-Calc_Hmm10-BMGE05	15
Borowiec2015	Best108	OG654.fasta.aln_gene83	Borowiec2015	Best108	OG654.fasta.aln_gene83	20
Borowiec2015	Best108	OG654.fasta.aln_gene83	Borowiec2015	Total1080	OG654.fasta.aln_gene720	20
Borowiec2015	Best108	OG66.fasta.aln_gene84	Borowiec2015	Best108	OG66.fasta.aln_gene84	33
Borowiec2015	Best108	OG66.fasta.aln_gene84	Borowiec2015	Total1080	OG66.fasta.aln_gene737	33
Borowiec2015	Best108	OG66.fasta.aln_gene84	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META10079-2-42-Calc_Hmm10-BMGE05	11
Borowiec2015	Best108	OG685.fasta.aln_gene85	Borowiec2015	Best108	OG685.fasta.aln_gene85	21
Borowiec2015	Best108	OG685.fasta.aln_gene85	Borowiec2015	Total1080	OG685.fasta.aln_gene754	21
Borowiec2015	Best108	OG686.fasta.aln_gene86	Borowiec2015	Best108	OG686.fasta.aln_gene86	37
Borowiec2015	Best108	OG686.fasta.aln_gene86	Borowiec2015	Total1080	OG686.fasta.aln_gene755	37
Borowiec2015	Best108	OG689.fasta.aln_gene87	Borowiec2015	Best108	OG689.fasta.aln_gene87	32
Borowiec2015	Best108	OG689.fasta.aln_gene87	Borowiec2015	Total1080	OG689.fasta.aln_gene758	32
Borowiec2015	Best108	OG689.fasta.aln_gene87	Hejnol2009	Hejnol2009	Tribe1658_0	8
Borowiec2015	Best108	OG689.fasta.aln_gene87	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META13794-42-Calc_Hmm10-BMGE05	8
Borowiec2015	Best108	OG689.fasta.aln_gene87	Whelan2017	Metazoa_Choano_RCFV_strict	Subset14_01	10
Borowiec2015	Best108	OG689.fasta.aln_gene87	Whelan2017	Metazoa_full	Subset20_04	10
Borowiec2015	Best108	OG716.fasta.aln_gene89	Borowiec2015	Best108	OG716.fasta.aln_gene89	33
Borowiec2015	Best108	OG716.fasta.aln_gene89	Borowiec2015	Total1080	OG716.fasta.aln_gene788	33
Borowiec2015	Best108	OG716.fasta.aln_gene89	Moroz2014	ED3a	0251	11
Borowiec2015	Best108	OG716.fasta.aln_gene89	Ryan2013	genome.opisthokonta	gene76	13
Borowiec2015	Best108	OG726.fasta.aln_gene90	Borowiec2015	Best108	OG726.fasta.aln_gene90	33
Borowiec2015	Best108	OG726.fasta.aln_gene90	Borowiec2015	Total1080	OG726.fasta.aln_gene798	33
Borowiec2015	Best108	OG726.fasta.aln_gene90	Hejnol2009	Hejnol2009	Tribe1657_0	11
Borowiec2015	Best108	OG726.fasta.aln_gene90	Ryan2013	genome.opisthokonta	gene100	10
Borowiec2015	Best108	OG75.fasta.aln_gene92	Borowiec2015	Best108	OG75.fasta.aln_gene92	31
Borowiec2015	Best108	OG75.fasta.aln_gene92	Borowiec2015	Total1080	OG75.fasta.aln_gene834	31
Borowiec2015	Best108	OG75.fasta.aln_gene92	Chang2015	Chang2015	psmb_01	20
Borowiec2015	Best108	OG75.fasta.aln_gene92	Dunn2008	Dunn2008	Tribe833	10
Borowiec2015	Best108	OG75.fasta.aln_gene92	Hejnol2009	Hejnol2009	Tribe1038_0	12
Borowiec2015	Best108	OG75.fasta.aln_gene92	Philippe2009	Philippe2009	psma-D	2
Borowiec2015	Best108	OG75.fasta.aln_gene92	Ryan2013	est.opisthokonta	gene238	14
Borowiec2015	Best108	OG75.fasta.aln_gene92	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META13815-42-Calc_Hmm10-BMGE05	17
Borowiec2015	Best108	OG750.fasta.aln_gene91	Borowiec2015	Best108	OG750.fasta.aln_gene91	31
Borowiec2015	Best108	OG750.fasta.aln_gene91	Borowiec2015	Total1080	OG750.fasta.aln_gene824	31
Borowiec2015	Best108	OG750.fasta.aln_gene91	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META13551-42-Calc_Hmm10-BMGE05	1
Borowiec2015	Best108	OG780.fasta.aln_gene93	Borowiec2015	Best108	OG780.fasta.aln_gene93	27
Borowiec2015	Best108	OG780.fasta.aln_gene93	Borowiec2015	Total1080	OG780.fasta.aln_gene856	27
Borowiec2015	Best108	OG780.fasta.aln_gene93	Hejnol2009	Hejnol2009	Tribe3737_0	8
Borowiec2015	Best108	OG79.fasta.aln_gene94	Borowiec2015	Best108	OG79.fasta.aln_gene94	34
Borowiec2015	Best108	OG79.fasta.aln_gene94	Borowiec2015	Total1080	OG79.fasta.aln_gene876	34
Borowiec2015	Best108	OG79.fasta.aln_gene94	Chang2015	Chang2015	psma_01	14
Borowiec2015	Best108	OG79.fasta.aln_gene94	Ryan2013	est.opisthokonta	gene172	12
Borowiec2015	Best108	OG79.fasta.aln_gene94	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META13674-42-Calc_Hmm10-BMGE05	11
Borowiec2015	Best108	OG803.fasta.aln_gene95	Borowiec2015	Best108	OG803.fasta.aln_gene95	18
Borowiec2015	Best108	OG803.fasta.aln_gene95	Borowiec2015	Total1080	OG803.fasta.aln_gene881	18
Borowiec2015	Best108	OG803.fasta.aln_gene95	Hejnol2009	Hejnol2009	Tribe2457_0	4
Borowiec2015	Best108	OG803.fasta.aln_gene95	Ryan2013	est.opisthokonta	gene349	8
Borowiec2015	Best108	OG803.fasta.aln_gene95	Ryan2013	genome.opisthokonta	gene16	7
Borowiec2015	Best108	OG803.fasta.aln_gene95	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META14098-42-Calc_Hmm10-BMGE05	8
Borowiec2015	Best108	OG81.fasta.aln_gene96	Borowiec2015	Best108	OG81.fasta.aln_gene96	41
Borowiec2015	Best108	OG81.fasta.aln_gene96	Borowiec2015	Total1080	OG81.fasta.aln_gene899	41
Borowiec2015	Best108	OG828.fasta.aln_gene97	Borowiec2015	Best108	OG828.fasta.aln_gene97	35
Borowiec2015	Best108	OG828.fasta.aln_gene97	Borowiec2015	Total1080	OG828.fasta.aln_gene908	35
Borowiec2015	Best108	OG828.fasta.aln_gene97	Ryan2013	genome.opisthokonta	gene183	13
Borowiec2015	Best108	OG835.fasta.aln_gene98	Borowiec2015	Best108	OG835.fasta.aln_gene98	13
Borowiec2015	Best108	OG835.fasta.aln_gene98	Borowiec2015	Total1080	OG835.fasta.aln_gene915	13
Borowiec2015	Best108	OG835.fasta.aln_gene98	Hejnol2009	Hejnol2009	Tribe1348_0	1
Borowiec2015	Best108	OG835.fasta.aln_gene98	Ryan2013	est.opisthokonta	gene127	2
Borowiec2015	Best108	OG835.fasta.aln_gene98	Ryan2013	genome.opisthokonta	gene163	2
Borowiec2015	Best108	OG84.fasta.aln_gene99	Borowiec2015	Best108	OG84.fasta.aln_gene99	34
Borowiec2015	Best108	OG84.fasta.aln_gene99	Borowiec2015	Total1080	OG84.fasta.aln_gene930	34
Borowiec2015	Best108	OG85.fasta.aln_gene100	Borowiec2015	Best108	OG85.fasta.aln_gene100	33
Borowiec2015	Best108	OG85.fasta.aln_gene100	Borowiec2015	Total1080	OG85.fasta.aln_gene940	33
Borowiec2015	Best108	OG85.fasta.aln_gene100	Chang2015	Chang2015	mcm_01	2
Borowiec2015	Best108	OG86.fasta.aln_gene101	Borowiec2015	Best108	OG86.fasta.aln_gene101	35
Borowiec2015	Best108	OG86.fasta.aln_gene101	Borowiec2015	Total1080	OG86.fasta.aln_gene951	35
Borowiec2015	Best108	OG86.fasta.aln_gene101	Chang2015	Chang2015	mcm_01	9
Borowiec2015	Best108	OG86.fasta.aln_gene101	Ryan2013	est.opisthokonta	gene24	1
Borowiec2015	Best108	OG86.fasta.aln_gene101	Ryan2013	genome.opisthokonta	gene63	6
Borowiec2015	Best108	OG871.fasta.aln_gene102	Borowiec2015	Best108	OG871.fasta.aln_gene102	34
Borowiec2015	Best108	OG871.fasta.aln_gene102	Borowiec2015	Total1080	OG871.fasta.aln_gene953	34
Borowiec2015	Best108	OG88.fasta.aln_gene103	Borowiec2015	Best108	OG88.fasta.aln_gene103	35
Borowiec2015	Best108	OG88.fasta.aln_gene103	Borowiec2015	Total1080	OG88.fasta.aln_gene973	35
Borowiec2015	Best108	OG88.fasta.aln_gene103	Chang2015	Chang2015	mcm	1
Borowiec2015	Best108	OG89.fasta.aln_gene105	Borowiec2015	Best108	OG89.fasta.aln_gene105	33
Borowiec2015	Best108	OG89.fasta.aln_gene105	Borowiec2015	Total1080	OG89.fasta.aln_gene984	33
Borowiec2015	Best108	OG890.fasta.aln_gene104	Borowiec2015	Best108	OG890.fasta.aln_gene104	27
Borowiec2015	Best108	OG890.fasta.aln_gene104	Borowiec2015	Total1080	OG890.fasta.aln_gene974	27
Borowiec2015	Best108	OG890.fasta.aln_gene104	Hejnol2009	Hejnol2009	Tribe1736_0	1
Borowiec2015	Best108	OG890.fasta.aln_gene104	Ryan2013	genome.opisthokonta	gene92	2
Borowiec2015	Best108	OG890.fasta.aln_gene104	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META14482-42-Calc_Hmm10-BMGE05	1
Borowiec2015	Best108	OG920.fasta.aln_gene106	Borowiec2015	Best108	OG920.fasta.aln_gene106	33
Borowiec2015	Best108	OG920.fasta.aln_gene106	Borowiec2015	Total1080	OG920.fasta.aln_gene1006	33
Borowiec2015	Best108	OG95.fasta.aln_gene108	Borowiec2015	Best108	OG95.fasta.aln_gene108	29
Borowiec2015	Best108	OG95.fasta.aln_gene108	Borowiec2015	Total1080	OG95.fasta.aln_gene1045	29
Borowiec2015	Best108	OG954.fasta.aln_gene107	Borowiec2015	Best108	OG954.fasta.aln_gene107	31
Borowiec2015	Best108	OG954.fasta.aln_gene107	Borowiec2015	Total1080	OG954.fasta.aln_gene1039	31
Borowiec2015	Total1080	OG1.fasta.aln_gene242	Borowiec2015	Total1080	OG1.fasta.aln_gene242	34
Borowiec2015	Total1080	OG10.fasta.aln_gene93	Borowiec2015	Total1080	OG10.fasta.aln_gene93	28
Borowiec2015	Total1080	OG100.fasta.aln_gene9	Borowiec2015	Total1080	OG100.fasta.aln_gene9	26
Borowiec2015	Total1080	OG1000.fasta.aln_gene1	Borowiec2015	Total1080	OG1000.fasta.aln_gene1	37
Borowiec2015	Total1080	OG1000.fasta.aln_gene1	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META12538-42-Calc_Hmm10-BMGE05	11
Borowiec2015	Total1080	OG1002.fasta.aln_gene2	Borowiec2015	Total1080	OG1002.fasta.aln_gene2	20
Borowiec2015	Total1080	OG1002.fasta.aln_gene2	Hejnol2009	Hejnol2009	Tribe4544_0	1
Borowiec2015	Total1080	OG1003.fasta.aln_gene3	Borowiec2015	Total1080	OG1003.fasta.aln_gene3	26
Borowiec2015	Total1080	OG1004.fasta.aln_gene4	Borowiec2015	Best108	OG1004.fasta.aln_gene1	32
Borowiec2015	Total1080	OG1004.fasta.aln_gene4	Borowiec2015	Total1080	OG1004.fasta.aln_gene4	32
Borowiec2015	Total1080	OG1004.fasta.aln_gene4	Simion2017	supermatrix_97sp_401632pos_1719genes	V2META13438-42-Calc_Hmm10-BMGE05	12
Borowiec2015	Total1080	OG1005.fasta.aln_gene5	Borowiec2015	Best108	OG1005.fasta.aln_gene2	36
Borowiec2015	Total1080	OG1005.fasta.aln_gene5	Borowiec2015	Total1080	OG1005.fasta.aln_gene5	36
Borowiec2015	Total1080	OG1006.fasta.aln_gene6	Borowiec2015	Total1080	OG1006.fasta.aln_gene6	26
Borowiec2015	Total1080	OG1007.fasta.aln_gene7	Borowiec2015	Total1080	OG1007.fasta.aln_gene7	27
Borowiec2015	Total1080	OG1009.fasta.aln_gene8	Borowiec2015	Total1080	OG1009.fasta.aln_gene8	30
Borowiec2015	Total1080	OG101.fasta.aln_gene20	Borowiec2015	Total1080	OG101.fasta.aln_gene20	32
Borowiec2015	Total1080	OG1010.fasta.aln_gene10	Borowiec2015	Best108	OG1010.fasta.aln_gene3	34
Borowiec2015	Total1080	OG1010.fasta.aln_gene10	Borowiec2015	Total1080	OG1010.fasta.aln_gene10	34
Borowiec2015	Total1080	OG1010.fasta.aln_gene10	Ryan2013	est.opisthokonta	gene293	2
Borowiec2015	Total1080	OG1011.fasta.aln_gene11	Borowiec2015	Best108	OG1011.fasta.aln_gene4	34
Borowiec2015	Total1080	OG1011.fasta.aln_gene11	Borowiec2015	Total1080	OG1011.fasta.aln_gene11	34
Borowiec2015	Total1080	OG1011.fasta.aln_gene11	Chang2015	Chang2015	pace2	1
Borowiec2015	Total1080	OG1011.fasta.aln_gene11	Hejnol2009	Hejnol2009	Tribe1169_0	7
Borowiec2015	Total1080	OG1011.fasta.aln_gene11	Ryan2013	est.opisthokonta	gene152	3
Borowiec2015	Total1080	OG1012.fasta.aln_gene12	Borowiec2015	Total1080	OG1012.fasta.aln_gene12	35
Borowiec2015	Total1080	OG1013.fasta.aln_gene13	Borowiec2015	Total1080	OG1013.fasta.aln_gene13	26
Borowiec2015	Total1080	OG1014.fasta.aln_gene14	Borowiec2015	Total1080	OG1014.fasta.aln_gene14	22
Borowiec2015	Total1080	OG1014.fasta.aln_gene14	Hejnol2009	Hejnol2009	Tribe4948_0	8
Borowiec2015	Total1080	OG1015.fasta.aln_gene15	Borowiec2015	Total1080	OG1015.fasta.aln_gene15	31
Borowiec2015	Total1080	OG1016.fasta.aln_gene16	Borowiec2015	Total1080	OG1016.fasta.aln_gene16	27
Borowiec2015	Total1080	OG1016.fasta.aln_gene16	Hejnol2009	Hejnol2009	Tribe5093_0	7
Borowiec2015	Total1080	OG1017.fasta.aln_gene17	Borowiec2015	Total1080	OG1017.fasta.aln_gene17	28
Borowiec2015	Total1080	OG1018.fasta.aln_gene18	Borowiec2015	Total1080	OG1018.fasta.aln_gene18	31
Borowiec2015	Total1080	OG1019.fasta.aln_gene19	Borowiec2015	Total1080	OG1019.fasta.aln_gene19	30
Borowiec2015	Total1080	OG102.fasta.aln_gene27	Borowiec2015	Total1080	OG102.fasta.aln_gene27	22
Borowiec2015	Total1080	OG102.fasta.aln_gene27	Hejnol2009	Hejnol2009	Tribe1398_0	1
Borowiec2015	Total1080	OG1021.fasta.aln_gene21	Borowiec2015	Total1080	OG1021.fasta.aln_gene21	20
Borowiec2015	Total1080	OG1023.fasta.aln_gene22	Borowiec2015	Total1080	OG1023.fasta.aln_gene22	33
Borowiec2015	Total1080	OG1023.fasta.aln_gene22	Hejnol2009	Hejnol2009	Tribe1906_0	1
Borowiec2015	Total1080	OG1023.fasta.aln_gene22	Ryan2013	genome.opisthokonta	gene154	1
Borowiec2015	Total1080	OG1024.fasta.aln_gene23	Borowiec2015	Total1080	OG1024.fasta.aln_gene23	28
Borowiec2015	Total1080	OG1025.fasta.aln_gene24	Borowiec2015	Total1080	OG1025.fasta.aln_gene24	12
Borowiec2015	Total1080	OG1025.fasta.aln_gene24	Hejnol2009	Hejnol2009	Tribe4943_0	1
Borowiec2015	Total1080	OG1026.fasta.aln_gene25	Borowiec2015	Total1080	OG1026.fasta.aln_gene25	20
Borowiec2015	Total1080	OG1026.fasta.aln_gene25	Hejnol2009	Hejnol2009	Tribe5382_0	1
Borowiec2015	Total1080	OG1029.fasta.aln_gene26	Borowiec2015	Total1080	OG1029.fasta.aln_gene26	13
Borowiec2015	Total1080	OG1030.fasta.aln_gene28	Borowiec2015	Total1080	OG1030.fasta.aln_gene28	12
Borowiec2015	Total1080	OG1031.fasta.aln_gene29	Borowiec2015	Total1080	OG1031.fasta.aln_gene29	32
Borowiec2015	Total1080	OG1031.fasta.aln_gene29	Hejnol2009	Hejnol2009	Tribe4576_0	5
Borowiec2015	Total1080	OG1032.fasta.aln_gene30	Borowiec2015	Total1080	OG1032.fasta.aln_gene30	15
Borowiec2015	Total1080	OG1033.fasta.aln_gene31	Borowiec2015	Total1080	OG1033.fasta.aln_gene31	22
Borowiec2015	Total1080	OG1034.fasta.aln_gene32	Borowiec2015	Total1080	OG1034.fasta.aln_gene32	27
Borowiec2015	Total1080	OG1035.fasta.aln_gene33	Borowiec2015	Total1080	OG1035.fasta.aln_gene33	29
Borowiec2015	Total1080	OG1037.fasta.aln_gene34	Borowiec2015	Total1080	OG1037.fasta.aln_gene34	25
Borowiec2015	Total1080	OG1038.fasta.aln_gene35	Borowiec2015	Total1080	OG1038.fasta.aln_gene35	28
Borowiec2015	Total1080	OG1039.fasta.aln_gene36	Borowiec2015	Total1080	OG1039.fasta.aln_gene36	27
Borowiec2015	Total1080	OG104.fasta.aln_gene47	Borowiec2015	Total1080	OG104.fasta.aln_gene47	29
Borowiec2015	Total1080	OG1040.fasta.aln_gene37	Borowiec2015	Total1080	OG1040.fasta.aln_gene37	29
Borowiec2015	Total1080	OG1041.fasta.aln_gene38	Borowiec2015	Total1080	OG1041.fasta.aln_gene38	26
Borowiec2015	Total1080	OG1041.fasta.aln_gene38	Hejnol2009	Hejnol2009	Tribe5207_0	9
Borowiec2015	Total1080	OG1042.fasta.aln_gene39	Borowiec2015	Total1080	OG1042.fasta.aln_gene39	28
Borowiec2015	Total1080	OG1042.fasta.aln_gene39	Hejnol2009	Hejnol2009	Tribe3323_0	9
Borowiec2015	Total1080	OG1043.fasta.aln_gene40	Borowiec2015	Total1080	OG1043.fasta.aln_gene40	21
Borowiec2015	Total1080	OG1044.fasta.aln_gene41	Borowiec2015	Total1080	OG1044.fasta.aln_gene41	33
Borowiec2015	Total1080	OG1045.fasta.aln_gene42	Borowiec2015	Total1080	OG1045.fasta.aln_gene42	36
Borowiec2015	Total1080	OG1046.fasta.aln_gene43	Borowiec2015	Total1080	OG1046.fasta.aln_gene43	16
Borowiec2015	Total1080	OG1047.fasta.aln_gene44	Borowiec2015	Total1080	OG1047.fasta.aln_gene44	28
Borowiec2015	Total1080	OG1048.fasta.aln_gene45	Borowiec2015	Total1080	OG1048.fasta.aln_gene45	25
Borowiec2015	Total1080	OG1049.fasta.aln_gene46	Borowiec2015	Total1080	OG1049.fasta.aln_gene46	27
Borowiec2015	Total1080	OG105.fasta.aln_gene56	Borowiec2015	Total1080	OG105.fasta.aln_gene56	34
Borowiec2015	Total1080	OG1050.fasta.aln_gene48	Borowiec2015	Total1080	OG1050.fasta.aln_gene48	30
Borowiec2015	Total1080	OG1050.fasta.aln_gene48	Hejnol2009	Hejnol2009	Tribe1784_0	11
Borowiec2015	Total1080	OG1052.fasta.aln_gene49	Borowiec2015	Total1080	OG1052.fasta.aln_gene49	25
Borowiec2015	Total1080	OG1052.fasta.aln_gene49	Hejnol2009	Hejnol2009	Tribe3990_0	7
Borowiec2015	Total1080	OG1052.fasta.aln_gene49	Moroz2014	ED3d	0950	2
Borowiec2015	Total1080	OG1053.fasta.aln_gene50	Borowiec2015	Total1080	OG1053.fasta.aln_gene50	28
Borowiec2015	Total1080	OG1055.fasta.aln_gene51	Borowiec2015	Total1080	OG1055.fasta.aln_gene51	22
Borowiec2015	Total1080	OG1055.fasta.aln_gene51	Hejnol2009	Hejnol2009	Tribe3309_0	1
Borowiec2015	Total1080	OG1056.fasta.aln_gene52	Borowiec2015	Total1080	OG1056.fasta.aln_gene52	27
Borowiec2015	Total1080	OG1057.fasta.aln_gene53	Borowiec2015	Total1080	OG1057.fasta.aln_gene53	28
Borowiec2015	Total1080	OG1058.fasta.aln_gene54	Borowiec2015	Total1080	OG1058.fasta.aln_gene54	30
Borowiec2015	Total1080	OG1058.fasta.aln_gene54	Hejnol2009	Hejnol2009	Tribe5415_0	7
Borowiec2015	Total1080	OG1059.fasta.aln_gene55	Borowiec2015	Total1080	OG1059.fasta.aln_gene55	28
Borowiec2015	Total1080	OG106.fasta.aln_gene66	Borowiec2015	Total1080	OG106.fasta.aln_gene66	29
Borowiec2015	Total1080	OG1060.fasta.aln_gene57	Borowiec2015	Total1080	OG1060.fasta.aln_gene57	23
Borowiec2015	Total1080	OG1061.fasta.aln_gene58	Borowiec2015	Total1080	OG1061.fasta.aln_gene58	17
Borowiec2015	Total1080	OG1062.fasta.aln_gene59	Borowiec2015	Total1080	OG1062.fasta.aln_gene59	29
Borowiec2015	Total1080	OG1063.fasta.aln_gene60	Borowiec2015	Total1080	OG1063.fasta.aln_gene60	30
Borowiec2015	Total1080	OG1064.fasta.aln_gene61	Borowiec2015	Best108	OG1064.fasta.aln_gene5	43
Borowiec2015	Total1080	OG1064.fasta.aln_gene61	Borowiec2015	Total1080	OG1064.fasta.aln_gene61	43
Borowiec2015	Total1080	OG1064.fasta.aln_gene61	Chang2015	Chang2015	hsp70	14
Borowiec2015	Total1080	OG1064.fasta.aln_gene61	Philippe2009	Philippe2009	hsp70-E	3
Borowiec2015	Total1080	OG1065.fasta.aln_gene62	Borowiec2015	Total1080	OG1065.fasta.aln_gene62	24
Borowiec2015	Total1080	OG1065.fasta.aln_gene62	Chang2015	Chang2015	hsp70_01	9
Borowiec2015	Total1080	OG1065.fasta.aln_gene62	Moroz2014	ED3a	0367	7
Borowiec2015	Total1080	OG1065.fasta.aln_gene62	Philippe2009	Philippe2009	hsp70-mt	1
Borowiec2015	Total1080	OG1067.fasta.aln_gene63	Borowiec2015	Total1080	OG1067.fasta.aln_gene63	28
Borowiec2015	Total1080	OG1068.fasta.aln_gene64	Borowiec2015	Total1080	OG1068.fasta.aln_gene64	29
Borowiec2015	Total1080	OG1069.fasta.aln_gene65	Borowiec2015	Total1080	OG1069.fasta.aln_gene65	29
Borowiec2015	Total1080	OG107.fasta.aln_gene75	Borowiec2015	Total1080	OG107.fasta.aln_gene75	32
Borowiec2015	Total1080	OG1070.fasta.aln_gene67	Borowiec2015	Total1080	OG1070.fasta.aln_gene67	15
Borowiec2015	Total1080	OG1070.fasta.aln_gene67	Hejnol2009	Hejnol2009	Tribe4566_0	1
Borowiec2015	Total1080	OG1072.fasta.aln_gene68	Borowiec2015	Total1080	OG1072.fasta.aln_gene68	29
Borowiec2015	Total1080	OG1072.fasta.aln_gene68	Hejnol2009	Hejnol2009	Tribe3237_0	9
Borowiec2015	Total1080	OG1073.fasta.aln_gene69	Borowiec2015	Total1080	OG1073.fasta.aln_gene69	27
Borowiec2015	Total1080	OG1075.fasta.aln_gene70	Borowiec2015	Total1080	OG1075.fasta.aln_gene70	18
Borowiec2015	Total1080	OG1076.fasta.aln_gene71	Borowiec2015	Total1080	OG1076.fasta.aln_gene71	25
Borowiec2015	Total1080	OG1077.fasta.aln_gene72	Borowiec2015	Total1080	OG1077.fasta.aln_gene72	25
Borowiec2015	Total1080	OG1078.fasta.aln_gene73	Borowiec2015	Total1080	OG1078.fasta.aln_gene73	24
